time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
23.8333,01JAN2000 23:50:00,1784.18,1784.18,28.965,28.622,85.0,23.0,1784.175,3.541
23.9167,01JAN2000 23:55:00,1763.893,1763.893,28.924,28.585,85.0,23.0,1763.888,3.525
24.0,02JAN2000 00:00:00,1744.136,1744.136,28.883,28.548,85.0,23.0,1744.13,3.509
24.0833,02JAN2000 00:05:00,1724.888,1724.888,28.843,28.511,85.0,23.0,1724.883,3.494
24.1667,02JAN2000 00:10:00,1706.533,1706.533,28.805,28.477,85.0,23.0,1706.528,3.48
24.25,02JAN2000 00:15:00,1688.446,1688.446,28.768,28.443,85.0,23.0,1688.441,3.465
24.3333,02JAN2000 00:20:00,1670.51,1670.51,28.731,28.409,85.0,23.0,1670.505,3.45
24.4167,02JAN2000 00:25:00,1652.556,1652.555,28.693,28.375,85.0,23.0,1652.551,3.436
24.5,02JAN2000 00:30:00,1634.754,1634.754,28.656,28.341,85.0,23.0,1634.75,3.421
24.5833,02JAN2000 00:35:00,1617.139,1617.139,28.619,28.308,85.0,23.0,1617.135,3.406
24.6667,02JAN2000 00:40:00,1599.822,1599.822,28.583,28.275,85.0,23.0,1599.818,3.391
24.75,02JAN2000 00:45:00,1582.919,1582.919,28.548,28.243,85.0,23.0,1582.916,3.377
24.8333,02JAN2000 00:50:00,1566.376,1566.376,28.513,28.211,85.0,23.0,1566.372,3.362
24.9167,02JAN2000 00:55:00,1550.095,1550.095,28.479,28.18,85.0,23.0,1550.092,3.348
25.0,02JAN2000 01:00:00,1533.84,1533.84,28.445,28.149,85.0,23.0,1533.837,3.334
25.0833,02JAN2000 01:05:00,1517.834,1517.833,28.411,28.118,85.0,23.0,1517.831,3.32
25.1667,02JAN2000 01:10:00,1501.989,1501.989,28.377,28.087,85.0,23.0,1501.986,3.306
25.25,02JAN2000 01:15:00,1486.07,1486.07,28.343,28.056,85.0,23.0,1486.067,3.291
25.3333,02JAN2000 01:20:00,1470.044,1470.044,28.309,28.025,85.0,23.0,1470.042,3.277
25.4167,02JAN2000 01:25:00,1453.96,1453.96,28.274,27.994,85.0,23.0,1453.957,3.262
25.5,02JAN2000 01:30:00,1436.799,1436.799,28.266,28.003,85.0,23.0,1436.797,3.242
25.5833,02JAN2000 01:35:00,1422.069,1422.069,28.225,27.974,85.0,23.0,1422.067,3.228
25.6667,02JAN2000 01:40:00,1406.897,1406.897,28.191,27.944,85.0,23.0,1406.895,3.214
25.75,02JAN2000 01:45:00,1392.089,1392.089,28.159,27.913,85.0,23.0,1392.087,3.2
25.8333,02JAN2000 01:50:00,1377.961,1377.962,28.127,27.883,85.0,23.0,1377.959,3.187
25.9167,02JAN2000 01:55:00,1364.097,1364.097,28.095,27.854,85.0,23.0,1364.095,3.174
26.0,02JAN2000 02:00:00,1350.532,1350.532,28.065,27.826,85.0,23.0,1350.53,3.161
26.0833,02JAN2000 02:05:00,1337.345,1337.345,28.035,27.799,85.0,23.0,1337.343,3.149
26.1667,02JAN2000 02:10:00,1324.622,1324.622,28.007,27.773,85.0,23.0,1324.62,3.136
26.25,02JAN2000 02:15:00,1312.067,1312.067,27.979,27.747,85.0,23.0,1312.065,3.124
26.3333,02JAN2000 02:20:00,1299.344,1299.344,27.95,27.72,85.0,23.0,1299.342,3.112
26.4167,02JAN2000 02:25:00,1286.411,1286.411,27.921,27.693,85.0,23.0,1286.409,3.099
26.5,02JAN2000 02:30:00,1273.512,1273.512,27.892,27.666,85.0,23.0,1273.511,3.086
26.5833,02JAN2000 02:35:00,1260.631,1260.631,27.862,27.639,85.0,23.0,1260.63,3.073
26.6667,02JAN2000 02:40:00,1247.728,1247.728,27.833,27.612,85.0,23.0,1247.727,3.06
26.75,02JAN2000 02:45:00,1234.861,1234.861,27.803,27.584,85.0,23.0,1234.86,3.047
26.8333,02JAN2000 02:50:00,1222.036,1222.036,27.774,27.557,85.0,23.0,1222.035,3.034
26.9167,02JAN2000 02:55:00,1209.193,1209.193,27.744,27.529,85.0,23.0,1209.192,3.021
27.0,02JAN2000 03:00:00,1196.244,1196.244,27.714,27.502,85.0,23.0,1196.243,3.007
27.0833,02JAN2000 03:05:00,1183.206,1183.206,27.684,27.473,85.0,23.0,1183.205,2.994
27.1667,02JAN2000 03:10:00,1170.15,1170.15,27.653,27.445,85.0,23.0,1170.149,2.98
27.25,02JAN2000 03:15:00,1156.941,1156.941,27.622,27.416,85.0,23.0,1156.94,2.966
27.3333,02JAN2000 03:20:00,1143.549,1143.549,27.59,27.386,85.0,23.0,1143.548,2.952
27.4167,02JAN2000 03:25:00,1130.021,1130.021,27.558,27.356,85.0,23.0,1130.02,2.937
27.5,02JAN2000 03:30:00,1116.375,1116.375,27.525,27.325,85.0,23.0,1116.374,2.923
27.5833,02JAN2000 03:35:00,1102.656,1102.655,27.492,27.295,85.0,23.0,1102.655,2.908
27.6667,02JAN2000 03:40:00,1088.894,1088.894,27.459,27.264,85.0,23.0,1088.893,2.893
27.75,02JAN2000 03:45:00,1075.099,1075.099,27.425,27.232,85.0,23.0,1075.098,2.878
27.8333,02JAN2000 03:50:00,1061.31,1061.31,27.391,27.201,85.0,23.0,1061.309,2.863
27.9167,02JAN2000 03:55:00,1047.55,1047.55,27.358,27.169,85.0,23.0,1047.549,2.847
28.0,02JAN2000 04:00:00,1033.896,1033.896,27.324,27.138,85.0,23.0,1033.896,2.832
28.0833,02JAN2000 04:05:00,1020.373,1020.373,27.291,27.107,85.0,23.0,1020.372,2.816
28.1667,02JAN2000 04:10:00,1006.979,1006.979,27.257,27.076,85.0,23.0,1006.979,2.801
28.25,02JAN2000 04:15:00,993.763,993.763,27.224,27.045,85.0,23.0,993.762,2.786
28.3333,02JAN2000 04:20:00,980.664,980.664,27.191,27.014,85.0,23.0,980.663,2.77
28.4167,02JAN2000 04:25:00,967.655,967.655,27.159,26.983,85.0,23.0,967.654,2.755
28.5,02JAN2000 04:30:00,954.806,954.806,27.126,26.953,85.0,23.0,954.805,2.74
28.5833,02JAN2000 04:35:00,942.041,942.041,27.093,26.922,85.0,23.0,942.04,2.724
28.6667,02JAN2000 04:40:00,929.361,929.361,27.061,26.892,85.0,23.0,929.36,2.709
28.75,02JAN2000 04:45:00,916.746,916.746,27.029,26.862,85.0,23.0,916.746,2.693
28.8333,02JAN2000 04:50:00,904.134,904.134,26.996,26.831,85.0,23.0,904.133,2.678
28.9167,02JAN2000 04:55:00,891.49,891.49,26.963,26.8,85.0,23.0,891.489,2.662
29.0,02JAN2000 05:00:00,878.821,878.821,26.931,26.77,85.0,23.0,878.821,2.646
29.0833,02JAN2000 05:05:00,866.046,866.046,26.897,26.739,85.0,23.0,866.045,2.629
29.1667,02JAN2000 05:10:00,853.185,853.185,26.864,26.707,85.0,23.0,853.184,2.612
29.25,02JAN2000 05:15:00,840.196,840.196,26.83,26.675,85.0,23.0,840.195,2.595
29.3333,02JAN2000 05:20:00,827.107,827.107,26.796,26.643,85.0,23.0,827.107,2.578
29.4167,02JAN2000 05:25:00,813.908,813.908,26.77,26.622,85.0,23.0,813.907,2.555
29.5,02JAN2000 05:30:00,800.797,800.797,26.734,26.588,85.0,23.0,800.796,2.538
29.5833,02JAN2000 05:35:00,787.627,787.627,26.698,26.554,85.0,23.0,787.627,2.52
29.6667,02JAN2000 05:40:00,774.474,774.474,26.662,26.52,85.0,23.0,774.473,2.502
29.75,02JAN2000 05:45:00,761.348,761.349,26.626,26.486,85.0,23.0,761.348,2.484
29.8333,02JAN2000 05:50:00,748.208,748.208,26.59,26.451,85.0,23.0,748.208,2.465
29.9167,02JAN2000 05:55:00,735.137,735.137,26.554,26.417,85.0,23.0,735.137,2.447
30.0,02JAN2000 06:00:00,722.16,722.16,26.517,26.382,85.0,23.0,722.16,2.428
30.0833,02JAN2000 06:05:00,709.255,709.255,26.481,26.347,85.0,23.0,709.255,2.409
30.1667,02JAN2000 06:10:00,696.494,696.494,26.445,26.312,85.0,23.0,696.493,2.39
30.25,02JAN2000 06:15:00,683.895,683.895,26.408,26.277,85.0,23.0,683.895,2.372
30.3333,02JAN2000 06:20:00,671.424,671.424,26.371,26.242,85.0,23.0,671.424,2.354
30.4167,02JAN2000 06:25:00,659.111,659.111,26.334,26.206,85.0,23.0,659.111,2.336
30.5,02JAN2000 06:30:00,647.424,647.424,26.295,26.167,85.0,23.0,647.424,2.32
30.5833,02JAN2000 06:35:00,638.077,638.077,26.243,26.106,85.0,23.0,638.076,2.322
30.6667,02JAN2000 06:40:00,624.036,624.036,26.202,26.067,85.0,23.0,624.035,2.299
30.75,02JAN2000 06:45:00,611.749,611.749,26.165,26.031,85.0,23.0,611.748,2.28
30.8333,02JAN2000 06:50:00,600.116,600.116,26.129,25.997,85.0,23.0,600.116,2.262
30.9167,02JAN2000 06:55:00,588.803,588.803,26.094,25.963,85.0,23.0,588.802,2.244
31.0,02JAN2000 07:00:00,577.685,577.685,26.059,25.929,85.0,23.0,577.685,2.226
31.0833,02JAN2000 07:05:00,566.884,566.884,26.024,25.895,85.0,23.0,566.883,2.21
31.1667,02JAN2000 07:10:00,555.961,555.961,25.988,25.86,85.0,23.0,555.961,2.193
31.25,02JAN2000 07:15:00,546.622,546.621,25.95,25.816,85.0,23.0,546.621,2.18
31.3333,02JAN2000 07:20:00,535.052,535.052,25.911,25.779,85.0,23.0,535.051,2.161
31.4167,02JAN2000 07:25:00,524.295,524.294,25.875,25.743,85.0,23.0,524.294,2.144
31.5,02JAN2000 07:30:00,513.942,513.942,25.839,25.708,85.0,23.0,513.942,2.127
31.5833,02JAN2000 07:35:00,503.88,503.88,25.804,25.672,85.0,23.0,503.879,2.112
31.6667,02JAN2000 07:40:00,494.052,494.052,25.768,25.635,85.0,23.0,494.052,2.097
31.75,02JAN2000 07:45:00,483.925,483.925,25.733,25.6,85.0,23.0,483.925,2.079
31.8333,02JAN2000 07:50:00,473.972,473.972,25.7,25.569,85.0,23.0,473.972,2.061
31.9167,02JAN2000 07:55:00,464.387,464.387,25.667,25.538,85.0,23.0,464.387,2.043
32.0,02JAN2000 08:00:00,454.967,454.967,25.635,25.507,85.0,23.0,454.966,2.026
32.0833,02JAN2000 08:05:00,445.718,445.718,25.604,25.477,85.0,23.0,445.717,2.008
32.1667,02JAN2000 08:10:00,436.658,436.658,25.573,25.447,85.0,23.0,436.658,1.99
32.25,02JAN2000 08:15:00,427.724,427.724,25.542,25.417,85.0,23.0,427.724,1.973
32.3333,02JAN2000 08:20:00,418.999,418.999,25.511,25.387,85.0,23.0,418.999,1.955
32.4167,02JAN2000 08:25:00,410.198,410.198,25.481,25.358,85.0,23.0,410.197,1.936
32.5,02JAN2000 08:30:00,402.004,402.004,25.451,25.328,85.0,23.0,402.004,1.92
32.5833,02JAN2000 08:35:00,393.867,393.867,25.422,25.301,85.0,23.0,393.867,1.902
32.6667,02JAN2000 08:40:00,385.938,385.938,25.394,25.275,85.0,23.0,385.937,1.885
32.75,02JAN2000 08:45:00,378.202,378.202,25.366,25.249,85.0,23.0,378.202,1.868
32.8333,02JAN2000 08:50:00,370.584,370.584,25.339,25.223,85.0,23.0,370.584,1.851
32.9167,02JAN2000 08:55:00,361.137,361.137,25.316,25.203,85.0,23.0,361.137,1.82
33.0,02JAN2000 09:00:00,355.586,355.586,25.287,25.175,85.0,23.0,355.586,1.814
33.0833,02JAN2000 09:05:00,348.592,348.592,25.261,25.15,85.0,23.0,348.592,1.799
33.1667,02JAN2000 09:10:00,341.633,341.633,25.235,25.126,85.0,23.0,341.633,1.783
33.25,02JAN2000 09:15:00,334.864,334.864,25.209,25.102,85.0,23.0,334.864,1.767
33.3333,02JAN2000 09:20:00,328.283,328.283,25.184,25.078,85.0,23.0,328.282,1.751
33.4167,02JAN2000 09:25:00,321.803,321.803,25.159,25.055,85.0,23.0,321.803,1.737
33.5,02JAN2000 09:30:00,315.584,315.584,25.135,25.033,85.0,23.0,315.584,1.722
33.5833,02JAN2000 09:35:00,309.473,309.473,25.111,25.011,85.0,23.0,309.473,1.707
33.6667,02JAN2000 09:40:00,303.587,303.587,25.089,24.99,85.0,23.0,303.586,1.693
33.75,02JAN2000 09:45:00,297.856,297.856,25.067,24.969,85.0,23.0,297.856,1.679
33.8333,02JAN2000 09:50:00,292.283,292.283,25.045,24.949,85.0,23.0,292.282,1.664
33.9167,02JAN2000 09:55:00,286.949,286.949,25.024,24.929,85.0,23.0,286.948,1.649
34.0,02JAN2000 10:00:00,281.734,281.734,25.003,24.91,85.0,23.0,281.734,1.636
34.0833,02JAN2000 10:05:00,276.316,276.316,24.983,24.891,85.0,23.0,276.316,1.622
34.1667,02JAN2000 10:10:00,271.408,271.408,24.963,24.873,85.0,23.0,271.408,1.608
34.25,02JAN2000 10:15:00,266.983,266.983,24.944,24.855,85.0,23.0,266.983,1.597
34.3333,02JAN2000 10:20:00,262.385,262.385,24.926,24.838,85.0,23.0,262.384,1.584
34.4167,02JAN2000 10:25:00,257.72,257.72,24.908,24.821,85.0,23.0,257.72,1.575
34.5,02JAN2000 10:30:00,253.552,253.552,24.891,24.806,85.0,23.0,253.551,1.563
34.5833,02JAN2000 10:35:00,249.23,249.23,24.874,24.79,85.0,23.0,249.23,1.55
34.6667,02JAN2000 10:40:00,244.656,244.656,24.855,24.773,85.0,23.0,244.656,1.536
34.75,02JAN2000 10:45:00,240.172,240.172,24.837,24.756,85.0,23.0,240.171,1.523
34.8333,02JAN2000 10:50:00,235.88,235.88,24.82,24.74,85.0,23.0,235.88,1.51
34.9167,02JAN2000 10:55:00,231.753,231.753,24.803,24.725,85.0,23.0,231.753,1.497
35.0,02JAN2000 11:00:00,227.76,227.76,24.786,24.71,85.0,23.0,227.76,1.484
35.0833,02JAN2000 11:05:00,222.638,222.638,24.77,24.696,85.0,23.0,222.638,1.46
35.1667,02JAN2000 11:10:00,215.831,215.831,24.756,24.681,85.0,23.0,215.831,1.431
35.25,02JAN2000 11:15:00,211.909,211.909,24.742,24.668,85.0,23.0,211.909,1.416
35.3333,02JAN2000 11:20:00,207.931,207.931,24.727,24.655,85.0,23.0,207.931,1.401
35.4167,02JAN2000 11:25:00,203.999,203.999,24.712,24.641,85.0,23.0,203.998,1.386
35.5,02JAN2000 11:30:00,200.168,200.168,24.698,24.628,85.0,23.0,200.168,1.371
35.5833,02JAN2000 11:35:00,196.406,196.406,24.683,24.615,85.0,23.0,196.406,1.357
35.6667,02JAN2000 11:40:00,192.707,192.707,24.669,24.602,85.0,23.0,192.707,1.342
35.75,02JAN2000 11:45:00,189.052,189.052,24.655,24.589,85.0,23.0,189.052,1.328
35.8333,02JAN2000 11:50:00,185.457,185.457,24.642,24.577,85.0,23.0,185.456,1.313
35.9167,02JAN2000 11:55:00,181.889,181.889,24.628,24.565,85.0,23.0,181.889,1.298
36.0,02JAN2000 12:00:00,178.363,178.363,24.615,24.553,85.0,23.0,178.363,1.284
