time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
21.0,01JAN2000 21:00:00,5831.754,5831.754,90.1,31.296,0.0,0.0,0.0,0.0
21.0833,01JAN2000 21:05:00,5771.294,5771.294,90.061,31.24,0.0,0.0,0.0,0.0
21.1667,01JAN2000 21:10:00,5712.954,5712.955,90.024,31.206,0.0,0.0,0.0,0.0
21.25,01JAN2000 21:15:00,5656.636,5656.637,89.988,31.152,0.0,0.0,0.0,0.0
21.3333,01JAN2000 21:20:00,5601.654,5601.653,89.952,31.112,0.0,0.0,0.0,0.0
21.4167,01JAN2000 21:25:00,5547.804,5547.804,89.917,31.066,0.0,0.0,0.0,0.0
21.5,01JAN2000 21:30:00,5495.275,5495.275,89.883,31.024,0.0,0.0,0.0,0.0
21.5833,01JAN2000 21:35:00,5444.438,5444.439,89.85,30.983,0.0,0.0,0.0,0.0
21.6667,01JAN2000 21:40:00,5394.827,5394.827,89.817,30.943,0.0,0.0,0.0,0.0
21.75,01JAN2000 21:45:00,5346.809,5346.808,89.785,30.904,0.0,0.0,0.0,0.0
21.8333,01JAN2000 21:50:00,5299.849,5299.849,89.754,30.866,0.0,0.0,0.0,0.0
21.9167,01JAN2000 21:55:00,5253.982,5253.982,89.724,30.829,0.0,0.0,0.0,0.0
22.0,01JAN2000 22:00:00,5209.074,5209.074,89.694,30.793,0.0,0.0,0.0,0.0
22.0833,01JAN2000 22:05:00,5165.632,5165.632,89.665,30.758,0.0,0.0,0.0,0.0
22.1667,01JAN2000 22:10:00,5122.343,5122.344,89.637,30.723,0.0,0.0,0.0,0.0
22.25,01JAN2000 22:15:00,5079.782,5079.783,89.608,30.689,0.0,0.0,0.0,0.0
22.3333,01JAN2000 22:20:00,5038.105,5038.105,89.58,30.655,0.0,0.0,0.0,0.0
22.4167,01JAN2000 22:25:00,4997.198,4997.198,89.553,30.622,0.0,0.0,0.0,0.0
22.5,01JAN2000 22:30:00,4957.16,4957.16,89.526,30.59,0.0,0.0,0.0,0.0
