time_h,date,stage,flow
22.25,01JAN2000 22:15:00,28.59,1089.64
22.3333,01JAN2000 22:20:00,28.587,1088.57
22.4167,01JAN2000 22:25:00,28.587,1087.6
22.5,01JAN2000 22:30:00,28.584,1086.72
22.5833,01JAN2000 22:35:00,28.584,1085.93
22.6667,01JAN2000 22:40:00,28.581,1085.25
22.75,01JAN2000 22:45:00,28.581,1084.67
22.8333,01JAN2000 22:50:00,28.581,1084.11
22.9167,01JAN2000 22:55:00,28.581,1083.58
23.0,01JAN2000 23:00:00,28.578,1083.15
23.0833,01JAN2000 23:05:00,28.578,1082.81
23.1667,01JAN2000 23:10:00,28.578,1082.52
23.25,01JAN2000 23:15:00,28.578,1082.26
23.3333,01JAN2000 23:20:00,28.578,1082.03
23.4167,01JAN2000 23:25:00,28.578,1081.81
23.5,01JAN2000 23:30:00,28.578,1081.6
23.5833,01JAN2000 23:35:00,28.578,1081.4
23.6667,01JAN2000 23:40:00,28.578,1081.21
23.75,01JAN2000 23:45:00,28.576,1081.03
23.8333,01JAN2000 23:50:00,28.576,1080.85
23.9167,01JAN2000 23:55:00,28.576,1080.9
24.0,02JAN2000 00:00:00,28.577,1081.39
24.0833,02JAN2000 00:05:00,28.577,1081.47
24.1667,02JAN2000 00:10:00,28.574,1080.14
24.25,02JAN2000 00:15:00,28.571,1076.37
24.3333,02JAN2000 00:20:00,28.56,1069.83
24.4167,02JAN2000 00:25:00,28.545,1060.05
24.5,02JAN2000 00:30:00,28.528,1046.3
24.5833,02JAN2000 00:35:00,28.5,1027.48
24.6667,02JAN2000 00:40:00,28.463,1002.081
24.75,02JAN2000 00:45:00,28.415,969.333
24.8333,02JAN2000 00:50:00,28.354,929.97
24.9167,02JAN2000 00:55:00,28.286,885.168
25.0,02JAN2000 01:00:00,28.209,836.068
25.0833,02JAN2000 01:05:00,28.123,783.875
25.1667,02JAN2000 01:10:00,28.035,730.227
25.25,02JAN2000 01:15:00,27.942,676.066
25.3333,02JAN2000 01:20:00,27.847,621.428
25.4167,02JAN2000 01:25:00,27.749,567.694
25.5,02JAN2000 01:30:00,27.65,516.273
25.5833,02JAN2000 01:35:00,27.554,467.225
25.6667,02JAN2000 01:40:00,27.457,420.598
25.75,02JAN2000 01:45:00,27.362,376.64
25.8333,02JAN2000 01:50:00,27.27,335.849
25.9167,02JAN2000 01:55:00,27.183,299.157
26.0,02JAN2000 02:00:00,27.103,267.143
26.0833,02JAN2000 02:05:00,27.03,239.3
26.1667,02JAN2000 02:10:00,26.963,214.669
26.25,02JAN2000 02:15:00,26.899,192.525
26.3333,02JAN2000 02:20:00,26.84,172.7
26.4167,02JAN2000 02:25:00,26.784,155.013
26.5,02JAN2000 02:30:00,26.732,139.176
26.5833,02JAN2000 02:35:00,26.683,124.886
26.6667,02JAN2000 02:40:00,26.636,111.913
26.75,02JAN2000 02:45:00,26.591,100.147
26.8333,02JAN2000 02:50:00,26.549,89.578
26.9167,02JAN2000 02:55:00,26.509,80.173
27.0,02JAN2000 03:00:00,26.472,71.824
27.0833,02JAN2000 03:05:00,26.438,64.361
27.1667,02JAN2000 03:10:00,26.405,57.638
27.25,02JAN2000 03:15:00,26.373,51.561
27.3333,02JAN2000 03:20:00,26.343,46.089
27.4167,02JAN2000 03:25:00,26.315,41.182
27.5,02JAN2000 03:30:00,26.288,36.797
27.5833,02JAN2000 03:35:00,26.263,32.882
27.6667,02JAN2000 03:40:00,26.238,29.387
27.75,02JAN2000 03:45:00,26.216,26.261
27.8333,02JAN2000 03:50:00,26.194,23.457
27.9167,02JAN2000 03:55:00,26.173,20.933
28.0,02JAN2000 04:00:00,26.153,18.66
28.0833,02JAN2000 04:05:00,26.133,16.615
28.1667,02JAN2000 04:10:00,26.113,14.777
28.25,02JAN2000 04:15:00,26.094,13.127
28.3333,02JAN2000 04:20:00,26.076,11.645
28.4167,02JAN2000 04:25:00,26.059,10.312
28.5,02JAN2000 04:30:00,26.043,9.114
28.5833,02JAN2000 04:35:00,26.028,8.042
28.6667,02JAN2000 04:40:00,26.014,7.085
28.75,02JAN2000 04:45:00,26.001,6.231
28.8333,02JAN2000 04:50:00,25.988,5.466
28.9167,02JAN2000 04:55:00,25.976,4.777
29.0,02JAN2000 05:00:00,25.965,4.153
29.0833,02JAN2000 05:05:00,25.954,3.588
29.1667,02JAN2000 05:10:00,25.943,3.075
29.25,02JAN2000 05:15:00,25.932,2.61
29.3333,02JAN2000 05:20:00,25.921,2.189
29.4167,02JAN2000 05:25:00,25.909,1.807
29.5,02JAN2000 05:30:00,25.895,1.463
29.5833,02JAN2000 05:35:00,25.882,1.155
29.6667,02JAN2000 05:40:00,25.868,0.882
29.75,02JAN2000 05:45:00,25.853,0.645
29.8333,02JAN2000 05:50:00,25.835,0.443
29.9167,02JAN2000 05:55:00,25.807,0.278
30.0,02JAN2000 06:00:00,25.776,0.148
30.0833,02JAN2000 06:05:00,25.745,0.054
30.1667,02JAN2000 06:10:00,25.701,0.005
30.25,02JAN2000 06:15:00,25.592,0.0
30.3333,02JAN2000 06:20:00,25.581,0.0
30.4167,02JAN2000 06:25:00,25.575,0.0
30.5,02JAN2000 06:30:00,25.571,0.0
30.5833,02JAN2000 06:35:00,25.57,0.0
30.6667,02JAN2000 06:40:00,25.569,0.0
30.75,02JAN2000 06:45:00,25.569,0.0
30.8333,02JAN2000 06:50:00,25.568,0.0
30.9167,02JAN2000 06:55:00,25.568,0.0
31.0,02JAN2000 07:00:00,25.568,0.0
31.0833,02JAN2000 07:05:00,25.567,0.0
31.1667,02JAN2000 07:10:00,25.567,0.0
31.25,02JAN2000 07:15:00,25.567,0.0
31.3333,02JAN2000 07:20:00,25.567,0.0
31.4167,02JAN2000 07:25:00,25.566,0.0
31.5,02JAN2000 07:30:00,25.566,0.0
31.5833,02JAN2000 07:35:00,25.566,0.0
31.6667,02JAN2000 07:40:00,25.566,0.0
31.75,02JAN2000 07:45:00,25.566,0.0
31.8333,02JAN2000 07:50:00,25.566,0.0
31.9167,02JAN2000 07:55:00,25.565,0.0
32.0,02JAN2000 08:00:00,25.565,0.0
32.0833,02JAN2000 08:05:00,25.565,0.0
32.1667,02JAN2000 08:10:00,25.565,0.0
32.25,02JAN2000 08:15:00,25.565,0.0
32.3333,02JAN2000 08:20:00,25.565,0.0
32.4167,02JAN2000 08:25:00,25.565,0.0
32.5,02JAN2000 08:30:00,25.565,0.0
32.5833,02JAN2000 08:35:00,25.565,0.0
32.6667,02JAN2000 08:40:00,25.564,0.0
32.75,02JAN2000 08:45:00,25.564,0.0
32.8333,02JAN2000 08:50:00,25.564,0.0
32.9167,02JAN2000 08:55:00,25.564,0.0
33.0,02JAN2000 09:00:00,25.564,0.0
33.0833,02JAN2000 09:05:00,25.564,0.0
33.1667,02JAN2000 09:10:00,25.564,0.0
33.25,02JAN2000 09:15:00,25.564,0.0
33.3333,02JAN2000 09:20:00,25.564,0.0
33.4167,02JAN2000 09:25:00,25.564,0.0
33.5,02JAN2000 09:30:00,25.564,0.0
33.5833,02JAN2000 09:35:00,25.564,0.0
33.6667,02JAN2000 09:40:00,25.564,0.0
33.75,02JAN2000 09:45:00,25.564,0.0
33.8333,02JAN2000 09:50:00,25.564,0.0
33.9167,02JAN2000 09:55:00,25.563,0.0
34.0,02JAN2000 10:00:00,25.563,0.0
34.0833,02JAN2000 10:05:00,25.563,0.0
34.1667,02JAN2000 10:10:00,25.563,0.0
34.25,02JAN2000 10:15:00,25.563,0.0
34.3333,02JAN2000 10:20:00,25.563,0.0
34.4167,02JAN2000 10:25:00,25.563,0.0
34.5,02JAN2000 10:30:00,25.563,0.0
34.5833,02JAN2000 10:35:00,25.563,0.0
34.6667,02JAN2000 10:40:00,25.563,0.0
34.75,02JAN2000 10:45:00,25.563,0.0
34.8333,02JAN2000 10:50:00,25.563,0.0
34.9167,02JAN2000 10:55:00,25.563,0.0
35.0,02JAN2000 11:00:00,25.563,0.0
35.0833,02JAN2000 11:05:00,25.563,0.0
35.1667,02JAN2000 11:10:00,25.563,0.0
35.25,02JAN2000 11:15:00,25.563,0.0
35.3333,02JAN2000 11:20:00,25.563,0.0
35.4167,02JAN2000 11:25:00,25.563,0.0
35.5,02JAN2000 11:30:00,25.563,0.0
35.5833,02JAN2000 11:35:00,25.563,0.0
35.6667,02JAN2000 11:40:00,25.563,0.0
35.75,02JAN2000 11:45:00,25.563,0.0
35.8333,02JAN2000 11:50:00,25.563,0.0
35.9167,02JAN2000 11:55:00,25.563,0.0
36.0,02JAN2000 12:00:00,25.563,0.0
36.0833,02JAN2000 12:05:00,25.562,0.0
36.1667,02JAN2000 12:10:00,25.562,0.0
36.25,02JAN2000 12:15:00,25.562,0.0
36.3333,02JAN2000 12:20:00,25.562,0.0
36.4167,02JAN2000 12:25:00,25.562,0.0
36.5,02JAN2000 12:30:00,25.562,0.0
36.5833,02JAN2000 12:35:00,25.562,0.0
36.6667,02JAN2000 12:40:00,25.562,0.0
36.75,02JAN2000 12:45:00,25.562,0.0
36.8333,02JAN2000 12:50:00,25.562,0.0
36.9167,02JAN2000 12:55:00,25.562,0.0
37.0,02JAN2000 13:00:00,25.562,0.0
37.0833,02JAN2000 13:05:00,25.562,0.0
37.1667,02JAN2000 13:10:00,25.562,0.0
37.25,02JAN2000 13:15:00,25.562,0.0
37.3333,02JAN2000 13:20:00,25.562,0.0
37.4167,02JAN2000 13:25:00,25.562,0.0
37.5,02JAN2000 13:30:00,25.562,0.0
37.5833,02JAN2000 13:35:00,25.562,0.0
37.6667,02JAN2000 13:40:00,25.562,0.0
37.75,02JAN2000 13:45:00,25.562,0.0
37.8333,02JAN2000 13:50:00,25.562,0.0
37.9167,02JAN2000 13:55:00,25.562,0.0
38.0,02JAN2000 14:00:00,25.562,0.0
38.0833,02JAN2000 14:05:00,25.562,0.0
38.1667,02JAN2000 14:10:00,25.562,0.0
38.25,02JAN2000 14:15:00,25.562,0.0
38.3333,02JAN2000 14:20:00,25.562,0.0
38.4167,02JAN2000 14:25:00,25.562,0.0
38.5,02JAN2000 14:30:00,25.562,0.0
38.5833,02JAN2000 14:35:00,25.562,0.0
38.6667,02JAN2000 14:40:00,25.562,0.0
38.75,02JAN2000 14:45:00,25.562,0.0
38.8333,02JAN2000 14:50:00,25.562,0.0
38.9167,02JAN2000 14:55:00,25.562,0.0
39.0,02JAN2000 15:00:00,25.562,0.0
39.0833,02JAN2000 15:05:00,25.562,0.0
39.1667,02JAN2000 15:10:00,25.562,0.0
39.25,02JAN2000 15:15:00,25.562,0.0
39.3333,02JAN2000 15:20:00,25.562,0.0
39.4167,02JAN2000 15:25:00,25.562,0.0
39.5,02JAN2000 15:30:00,25.562,0.0
39.5833,02JAN2000 15:35:00,25.562,0.0
39.6667,02JAN2000 15:40:00,25.562,0.0
39.75,02JAN2000 15:45:00,25.562,0.0
39.8333,02JAN2000 15:50:00,25.562,0.0
39.9167,02JAN2000 15:55:00,25.562,0.0
40.0,02JAN2000 16:00:00,25.562,0.0
40.0833,02JAN2000 16:05:00,25.562,0.0
40.1667,02JAN2000 16:10:00,25.562,0.0
40.25,02JAN2000 16:15:00,25.562,0.0
40.3333,02JAN2000 16:20:00,25.562,0.0
40.4167,02JAN2000 16:25:00,25.561,0.0
40.5,02JAN2000 16:30:00,25.561,0.0
40.5833,02JAN2000 16:35:00,25.561,0.0
40.6667,02JAN2000 16:40:00,25.561,0.0
40.75,02JAN2000 16:45:00,25.561,0.0
40.8333,02JAN2000 16:50:00,25.561,0.0
40.9167,02JAN2000 16:55:00,25.561,0.0
41.0,02JAN2000 17:00:00,25.561,0.0
41.0833,02JAN2000 17:05:00,25.561,0.0
41.1667,02JAN2000 17:10:00,25.561,0.0
41.25,02JAN2000 17:15:00,25.561,0.0
41.3333,02JAN2000 17:20:00,25.561,0.0
41.4167,02JAN2000 17:25:00,25.561,0.0
41.5,02JAN2000 17:30:00,25.561,0.0
41.5833,02JAN2000 17:35:00,25.561,0.0
41.6667,02JAN2000 17:40:00,25.561,0.0
41.75,02JAN2000 17:45:00,25.561,0.0
41.8333,02JAN2000 17:50:00,25.561,0.0
41.9167,02JAN2000 17:55:00,25.561,0.0
42.0,02JAN2000 18:00:00,25.561,0.0
42.0833,02JAN2000 18:05:00,25.561,0.0
42.1667,02JAN2000 18:10:00,25.561,0.0
42.25,02JAN2000 18:15:00,25.561,0.0
42.3333,02JAN2000 18:20:00,25.561,0.0
42.4167,02JAN2000 18:25:00,25.561,0.0
42.5,02JAN2000 18:30:00,25.561,0.0
42.5833,02JAN2000 18:35:00,25.561,0.0
42.6667,02JAN2000 18:40:00,25.561,0.0
42.75,02JAN2000 18:45:00,25.561,0.0
42.8333,02JAN2000 18:50:00,25.561,0.0
42.9167,02JAN2000 18:55:00,25.561,0.0
43.0,02JAN2000 19:00:00,25.688,0.0
43.0833,02JAN2000 19:05:00,25.688,0.0
43.1667,02JAN2000 19:10:00,25.688,0.0
43.25,02JAN2000 19:15:00,25.561,0.0
43.3333,02JAN2000 19:20:00,25.688,0.0
43.4167,02JAN2000 19:25:00,25.688,0.0
43.5,02JAN2000 19:30:00,25.688,0.0
43.5833,02JAN2000 19:35:00,25.688,0.0
43.6667,02JAN2000 19:40:00,25.688,0.0
43.75,02JAN2000 19:45:00,25.688,0.0
43.8333,02JAN2000 19:50:00,25.688,0.0
43.9167,02JAN2000 19:55:00,25.688,0.0
44.0,02JAN2000 20:00:00,25.688,0.0
44.0833,02JAN2000 20:05:00,25.688,0.0
44.1667,02JAN2000 20:10:00,25.688,0.0
44.25,02JAN2000 20:15:00,25.688,0.0
44.3333,02JAN2000 20:20:00,25.688,0.0
44.4167,02JAN2000 20:25:00,25.688,0.0
44.5,02JAN2000 20:30:00,25.688,0.0
