hours,200yr,500yr,1000yr,10000yr,PMF
30.0,248.77041414010313,296.2372171404771,335.66902395457333,520.3114191306194,1037.9506525103884
30.083333333255723,245.15618645606696,291.1130089610333,329.3460383423344,509.00543324617877,1009.1936987353089
30.16666666668607,241.490779206799,285.9974172954158,323.10311894444783,497.89984254791943,981.3823417988916
30.249999999941792,237.7787909359746,280.9048415736683,316.95220555571825,486.99636050121,954.4681397309533
30.33333333337214,234.02630399658193,275.8486594707661,310.90322039416134,476.2977161778031,928.4069891935413
30.41666666662786,230.24058514918275,270.8410093782536,304.96413687452196,465.80692369117116,903.1590197702042
30.500000000058208,226.42980540312547,265.89265455428927,299.14107926545364,455.5266279894254,878.6883242267274
30.58333333331393,222.60280991717812,261.01293589009737,293.4384451301278,445.45863044705453,854.9625304503495
30.666666666744277,218.7689194247123,256.2097446065611,287.8590461742141,435.6036422057002,831.9522369399335
30.75,214.9377429321034,251.48921567313636,282.4042632610094,425.96125625092856,809.6303785895304
30.833333333255723,211.118988511572,246.85825234708875,277.0742096865925,416.53008671118437,787.9716334426806
30.91666666668607,207.32226111030428,242.32027206752008,271.8678981642688,407.3080043042645,766.951968020631
30.999999999941792,203.55683828545244,237.87730210901034,266.7834172525297,398.29239916327015,746.5483361376957
31.08333333337214,199.83142091664934,233.5300469660483,261.8181218320716,389.48041977143515,726.738460748314
31.16666666662786,196.1538652097703,229.2779431104298,256.9687731107219,380.8691655835237,707.500620719482
31.250000000058208,192.5309133203035,225.11926977905503,252.2319029589483,372.4557094600286,688.8134361827849
31.33333333331393,188.96795299905318,221.05133935635422,247.60472875480733,364.2368949507152,670.6557237929176
31.416666666744277,185.46884793283505,217.07075555495686,243.08455468554016,356.2130469696696,653.0065135671764
31.5,182.03587975196132,213.17370549430834,238.66760545605536,348.38255811977626,635.8452801661177
31.583333333255723,178.66982968821657,209.35625428177002,234.35043889312985,340.74345217369853,619.1523774627952
31.66666666668607,175.37020441136912,205.61461707304304,230.12981168634505,333.29371234116434,602.909604447831
31.749999999941792,172.13557898632465,201.94538130872513,226.00259646665666,326.03130764369394,587.1007867765101
31.83333333337214,168.96399898387165,198.3456488109621,221.96570331570078,318.954095983324,571.7122403855611
31.91666666662786,165.85336762162297,194.81307419562773,218.01600437573885,312.0597294878246,556.7329984042124
32.00000000005821,162.8017522798945,191.34579449838134,214.15026444588608,305.34558912276407,542.1547297806171
32.08333333331393,159.80757495950064,187.94226984920266,210.3650910703672,298.80874871588117,527.9713464020473
32.16666666674428,156.86968561828598,184.60107876237663,206.65692145825528,292.44596210714633,514.1783652341829
32.25,153.98730773100152,181.32072608559616,203.0220487103615,286.25366562367117,500.7721423721254
32.33333333325572,151.15970532272434,178.09951967004065,199.4566670780006,280.2279906158704,487.7491133714125
32.41666666668607,148.3848563256529,174.93555003296552,195.95690246043728,274.36478428560304,475.1051572472263
32.49999999994179,145.6566860953348,171.82677042007677,192.51879875739525,268.65963365223524,462.83515969833866
32.58333333337214,142.96126982168613,168.7711366776045,189.1382517437318,263.1079320925996,450.9328000463494
32.66666666662786,140.27146520115107,165.76674476547333,185.81091200608,257.7050850021885,439.3905411858803
32.75000000005821,137.54659715537508,162.8119095818575,182.53210558188675,252.4462497162643,428.19977221786405
32.83333333331393,134.80059352642382,159.9051586097339,179.29683252860207,247.32851043149998,417.35104189586724
32.91666666674428,132.06833772130253,157.04514922679058,176.09989053250945,242.34670182016788,406.8343238399387
33.0,129.373097728726,154.23051588291153,172.93613347268206,237.49573765166906,396.639264667602
33.08333333325572,126.72940696610914,151.4595466449914,169.80082740121017,232.77051257375402,386.75537969451045
33.16666666668607,124.14555006421017,148.72905451751853,166.69003059122565,228.16579115127143,377.17218524448083
33.24999999994179,121.62545309809059,146.0317437394946,163.6009156923147,223.67611436591181,367.87930266949377
33.33333333337214,119.16994647096823,143.35200730364122,160.53196669871153,219.29573015311254,358.866604683786
33.41666666662786,116.77744893389533,140.66093116138697,157.48300207187563,215.01855108866727,350.1244174431856
33.50000000005821,114.44409392064688,137.91159437327013,154.45496000754088,210.8381406494197,341.64640139245563
33.58333333331393,112.16322654617977,135.10182710231737,151.4490928871,206.74773892246566,333.42287843840353
33.66666666674428,109.92419133702758,132.2641809319163,148.46461165985687,202.7403461802138,325.4448670173969
33.75,107.71152395952578,129.42102611316005,145.49442745454218,198.80886874151204,317.70391510175773
33.83333333325572,105.50612265293,126.58724695167982,142.5191527078755,194.94630580355633,310.19200099343414
33.91666666668607,103.28855260618539,123.77272767279192,139.49921097110376,191.14594123127443,302.9014704393872
33.99999999994179,101.04299997937382,120.98411009256483,136.3923420936427,187.4015113529731,295.8249892420545
34.08333333337214,98.76011132755592,118.22559343709145,133.2406004103047,183.70734169374714,288.9555004098755
34.16666666662786,96.43785915447734,115.49863636452868,130.0852373000035,180.05846558472234,282.2861784259337
34.25000000005821,94.080650294384,112.80040160771499,126.954978566059,176.45074134445528,275.81039090860696
34.33333333331393,91.69746025824132,110.1221960539823,123.86872844738411,172.88097065619812,269.52170767450366
34.41666666674428,89.29978028318267,107.45026750746104,120.83788854780798,169.34700202483575,263.41387980328483
34.5,86.89987413441658,104.76966080047106,117.86771627820497,165.84779099199076,257.4804384260168
