time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
23.6667,01JAN2000 23:40:00,4378.942,4378.943,32.354,31.99,119.0,23.0,4378.927,3.97
23.75,01JAN2000 23:45:00,4354.027,4354.027,32.32,31.958,119.0,23.0,4354.012,3.964
23.8333,01JAN2000 23:50:00,4330.047,4330.047,32.287,31.926,119.0,23.0,4330.033,3.956
23.9167,01JAN2000 23:55:00,4306.578,4306.578,32.255,31.896,119.0,23.0,4306.562,3.949
24.0,02JAN2000 00:00:00,4284.199,4284.199,32.225,31.867,119.0,23.0,4284.182,3.941
24.0833,02JAN2000 00:05:00,4265.933,4265.933,32.2,31.843,119.0,23.0,4265.92,3.935
24.1667,02JAN2000 00:10:00,4250.744,4250.744,32.18,31.825,119.0,23.0,4250.733,3.929
24.25,02JAN2000 00:15:00,4233.96,4233.96,32.158,31.804,119.0,23.0,4233.953,3.922
24.3333,02JAN2000 00:20:00,4214.683,4214.683,32.132,31.779,119.0,23.0,4214.676,3.917
24.4167,02JAN2000 00:25:00,4192.892,4192.892,32.103,31.752,119.0,23.0,4192.887,3.907
24.5,02JAN2000 00:30:00,4170.965,4170.965,32.073,31.723,119.0,23.0,4170.96,3.9
24.5833,02JAN2000 00:35:00,4148.56,4148.56,32.043,31.694,119.0,23.0,4148.554,3.892
24.6667,02JAN2000 00:40:00,4126.074,4126.074,32.013,31.665,119.0,23.0,4126.069,3.884
24.75,02JAN2000 00:45:00,4104.276,4104.276,31.982,31.637,119.0,23.0,4104.271,3.878
24.8333,02JAN2000 00:50:00,4083.0,4083.001,31.953,31.608,119.0,23.0,4082.996,3.869
24.9167,02JAN2000 00:55:00,4060.979,4060.979,31.922,31.579,119.0,23.0,4060.975,3.862
25.0,02JAN2000 01:00:00,4038.401,4038.401,31.89,31.549,119.0,23.0,4038.396,3.854
25.0833,02JAN2000 01:05:00,4014.486,4014.488,31.858,31.518,119.0,23.0,4014.483,3.846
25.1667,02JAN2000 01:10:00,3989.934,3989.934,31.824,31.485,119.0,23.0,3989.93,3.837
25.25,02JAN2000 01:15:00,3964.076,3964.076,31.789,31.451,119.0,23.0,3964.073,3.827
25.3333,02JAN2000 01:20:00,3938.825,3938.825,31.753,31.417,119.0,23.0,3938.822,3.818
25.4167,02JAN2000 01:25:00,3912.899,3912.899,31.717,31.382,119.0,23.0,3912.895,3.809
25.5,02JAN2000 01:30:00,3888.693,3888.694,31.683,31.35,119.0,23.0,3888.689,3.8
25.5833,02JAN2000 01:35:00,3865.365,3865.365,31.65,31.318,119.0,23.0,3865.361,3.792
25.6667,02JAN2000 01:40:00,3842.561,3842.561,31.618,31.288,119.0,23.0,3842.559,3.783
25.75,02JAN2000 01:45:00,3821.073,3821.073,31.587,31.259,119.0,23.0,3821.07,3.777
25.8333,02JAN2000 01:50:00,3799.375,3799.375,31.557,31.23,119.0,23.0,3799.372,3.769
25.9167,02JAN2000 01:55:00,3778.438,3778.438,31.527,31.2,119.0,23.0,3778.436,3.76
26.0,02JAN2000 02:00:00,3755.574,3755.575,31.495,31.171,119.0,23.0,3755.573,3.753
26.0833,02JAN2000 02:05:00,3732.585,3732.585,31.463,31.139,119.0,23.0,3732.583,3.743
26.1667,02JAN2000 02:10:00,3708.265,3708.265,31.426,31.106,119.0,23.0,3708.263,3.734
26.25,02JAN2000 02:15:00,3681.856,3681.856,31.388,31.069,119.0,23.0,3681.854,3.724
26.3333,02JAN2000 02:20:00,3653.407,3653.408,31.349,31.03,119.0,23.0,3653.406,3.714
26.4167,02JAN2000 02:25:00,3622.267,3622.266,31.304,30.987,119.0,23.0,3622.265,3.702
26.5,02JAN2000 02:30:00,3588.72,3588.72,31.257,30.943,119.0,23.0,3588.719,3.69
26.5833,02JAN2000 02:35:00,3554.094,3554.094,31.207,30.895,119.0,23.0,3554.093,3.676
26.6667,02JAN2000 02:40:00,3518.086,3518.086,31.154,30.844,119.0,23.0,3518.084,3.662
26.75,02JAN2000 02:45:00,3479.252,3479.252,31.098,30.792,119.0,23.0,3479.25,3.647
26.8333,02JAN2000 02:50:00,3439.679,3439.679,31.039,30.734,119.0,23.0,3439.677,3.633
26.9167,02JAN2000 02:55:00,3396.245,3396.245,30.977,30.675,119.0,23.0,3396.243,3.614
27.0,02JAN2000 03:00:00,3351.479,3351.479,30.912,30.613,119.0,23.0,3351.477,3.597
27.0833,02JAN2000 03:05:00,3305.472,3305.472,30.844,30.548,119.0,23.0,3305.47,3.578
27.1667,02JAN2000 03:10:00,3258.388,3258.388,30.773,30.481,119.0,23.0,3258.386,3.559
27.25,02JAN2000 03:15:00,3209.522,3209.522,30.701,30.411,119.0,23.0,3209.52,3.539
27.3333,02JAN2000 03:20:00,3158.617,3158.617,30.625,30.338,119.0,23.0,3158.616,3.517
27.4167,02JAN2000 03:25:00,3107.793,3107.793,30.549,30.265,119.0,23.0,3107.792,3.496
27.5,02JAN2000 03:30:00,3056.528,3056.528,30.47,30.191,119.0,23.0,3056.526,3.474
27.5833,02JAN2000 03:35:00,3003.782,3003.782,30.391,30.114,119.0,23.0,3003.781,3.451
27.6667,02JAN2000 03:40:00,2949.587,2949.587,30.307,30.035,119.0,23.0,2949.586,3.428
27.75,02JAN2000 03:45:00,2894.664,2894.664,30.224,29.954,119.0,23.0,2894.663,3.403
27.8333,02JAN2000 03:50:00,2838.691,2838.691,30.136,29.872,119.0,23.0,2838.69,3.378
27.9167,02JAN2000 03:55:00,2781.534,2781.534,30.049,29.789,119.0,23.0,2781.533,3.351
28.0,02JAN2000 04:00:00,2724.182,2724.183,29.96,29.704,119.0,23.0,2724.182,3.324
28.0833,02JAN2000 04:05:00,2666.367,2666.367,29.868,29.616,119.0,23.0,2666.366,3.297
28.1667,02JAN2000 04:10:00,2607.687,2607.687,29.775,29.527,119.0,23.0,2607.686,3.269
28.25,02JAN2000 04:15:00,2549.052,2549.052,29.681,29.438,119.0,23.0,2549.051,3.24
28.3333,02JAN2000 04:20:00,2490.222,2490.223,29.588,29.35,119.0,23.0,2490.222,3.209
28.4167,02JAN2000 04:25:00,2431.855,2431.855,29.493,29.26,119.0,23.0,2431.854,3.18
28.5,02JAN2000 04:30:00,2374.244,2374.244,29.398,29.169,119.0,23.0,2374.243,3.15
28.5833,02JAN2000 04:35:00,2316.511,2316.511,29.302,29.078,119.0,23.0,2316.51,3.121
28.6667,02JAN2000 04:40:00,2259.313,2259.313,29.206,28.986,119.0,23.0,2259.312,3.09
28.75,02JAN2000 04:45:00,2202.571,2202.571,29.11,28.896,119.0,23.0,2202.57,3.06
28.8333,02JAN2000 04:50:00,2146.201,2146.201,29.015,28.806,119.0,23.0,2146.2,3.028
28.9167,02JAN2000 04:55:00,2090.572,2090.572,28.92,28.716,119.0,23.0,2090.571,2.996
29.0,02JAN2000 05:00:00,2035.695,2035.696,28.825,28.626,119.0,23.0,2035.695,2.965
29.0833,02JAN2000 05:05:00,1981.353,1981.354,28.731,28.536,119.0,23.0,1981.353,2.933
29.1667,02JAN2000 05:10:00,1928.295,1928.295,28.637,28.447,119.0,23.0,1928.294,2.901
29.25,02JAN2000 05:15:00,1875.648,1875.648,28.544,28.36,119.0,23.0,1875.647,2.869
29.3333,02JAN2000 05:20:00,1825.335,1825.335,28.454,28.273,119.0,23.0,1825.334,2.838
29.4167,02JAN2000 05:25:00,1775.429,1775.429,28.363,28.188,119.0,23.0,1775.428,2.806
29.5,02JAN2000 05:30:00,1727.301,1727.301,28.275,28.103,119.0,23.0,1727.3,2.776
29.5833,02JAN2000 05:35:00,1680.017,1680.017,28.188,28.02,119.0,23.0,1680.017,2.744
29.6667,02JAN2000 05:40:00,1633.408,1633.408,28.101,27.938,119.0,23.0,1633.407,2.713
29.75,02JAN2000 05:45:00,1588.914,1588.914,28.018,27.859,119.0,23.0,1588.913,2.682
29.8333,02JAN2000 05:50:00,1545.264,1545.263,27.936,27.781,119.0,23.0,1545.263,2.652
29.9167,02JAN2000 05:55:00,1502.916,1502.915,27.855,27.705,119.0,23.0,1502.915,2.622
30.0,02JAN2000 06:00:00,1461.769,1461.769,27.776,27.629,119.0,23.0,1461.768,2.592
30.0833,02JAN2000 06:05:00,1421.74,1421.741,27.699,27.556,119.0,23.0,1421.74,2.562
30.1667,02JAN2000 06:10:00,1383.063,1383.063,27.624,27.484,119.0,23.0,1383.063,2.532
30.25,02JAN2000 06:15:00,1345.638,1345.638,27.55,27.414,119.0,23.0,1345.638,2.503
30.3333,02JAN2000 06:20:00,1309.545,1309.545,27.476,27.344,119.0,23.0,1309.545,2.476
30.4167,02JAN2000 06:25:00,1273.137,1273.137,27.405,27.276,119.0,23.0,1273.137,2.445
30.5,02JAN2000 06:30:00,1238.788,1238.789,27.335,27.21,119.0,23.0,1238.788,2.417
30.5833,02JAN2000 06:35:00,1205.409,1205.409,27.266,27.144,119.0,23.0,1205.409,2.389
30.6667,02JAN2000 06:40:00,1173.451,1173.451,27.199,27.08,119.0,23.0,1173.451,2.362
30.75,02JAN2000 06:45:00,1142.544,1142.544,27.134,27.018,119.0,23.0,1142.544,2.334
30.8333,02JAN2000 06:50:00,1112.544,1112.544,27.071,26.957,119.0,23.0,1112.544,2.307
30.9167,02JAN2000 06:55:00,1083.708,1083.708,27.009,26.897,119.0,23.0,1083.707,2.281
31.0,02JAN2000 07:00:00,1055.649,1055.649,26.949,26.838,119.0,23.0,1055.648,2.253
31.0833,02JAN2000 07:05:00,1028.327,1028.327,26.89,26.781,119.0,23.0,1028.327,2.228
31.1667,02JAN2000 07:10:00,1002.386,1002.386,26.833,26.727,119.0,23.0,1002.386,2.202
31.25,02JAN2000 07:15:00,977.231,977.231,26.777,26.675,119.0,23.0,977.23,2.178
31.3333,02JAN2000 07:20:00,952.729,952.729,26.725,26.623,119.0,23.0,952.728,2.154
31.4167,02JAN2000 07:25:00,929.225,929.225,26.672,26.573,119.0,23.0,929.225,2.131
31.5,02JAN2000 07:30:00,905.575,905.575,26.628,26.535,119.0,23.0,905.575,2.095
31.5833,02JAN2000 07:35:00,884.471,884.471,26.581,26.487,119.0,23.0,884.471,2.074
31.6667,02JAN2000 07:40:00,863.345,863.345,26.533,26.44,119.0,23.0,863.345,2.051
31.75,02JAN2000 07:45:00,842.625,842.625,26.484,26.394,119.0,23.0,842.625,2.029
31.8333,02JAN2000 07:50:00,822.216,822.216,26.437,26.348,119.0,23.0,822.216,2.007
31.9167,02JAN2000 07:55:00,802.984,802.985,26.39,26.302,119.0,23.0,802.984,1.991
32.0,02JAN2000 08:00:00,783.337,783.337,26.343,26.257,119.0,23.0,783.337,1.964
32.0833,02JAN2000 08:05:00,764.645,764.645,26.299,26.214,119.0,23.0,764.645,1.943
32.1667,02JAN2000 08:10:00,746.468,746.468,26.255,26.172,119.0,23.0,746.468,1.922
32.25,02JAN2000 08:15:00,728.326,728.326,26.208,26.135,119.0,23.0,728.326,1.895
32.3333,02JAN2000 08:20:00,711.035,711.035,26.169,26.093,119.0,23.0,711.034,1.883
32.4167,02JAN2000 08:25:00,694.165,694.165,26.127,26.056,119.0,23.0,694.165,1.856
32.5,02JAN2000 08:30:00,677.44,677.44,26.09,26.017,119.0,23.0,677.439,1.84
32.5833,02JAN2000 08:35:00,661.626,661.626,26.052,25.982,119.0,23.0,661.626,1.816
32.6667,02JAN2000 08:40:00,646.371,646.37,26.016,25.947,119.0,23.0,646.37,1.793
32.75,02JAN2000 08:45:00,631.293,631.293,25.982,25.915,119.0,23.0,631.292,1.774
32.8333,02JAN2000 08:50:00,617.99,617.99,25.947,25.882,119.0,23.0,617.99,1.756
32.9167,02JAN2000 08:55:00,603.091,603.091,25.911,25.847,119.0,23.0,603.091,1.735
33.0,02JAN2000 09:00:00,589.909,589.909,25.873,25.811,119.0,23.0,589.908,1.718
33.0833,02JAN2000 09:05:00,576.925,576.925,25.836,25.778,119.0,23.0,576.924,1.701
33.1667,02JAN2000 09:10:00,562.117,562.117,25.801,25.746,119.0,23.0,562.117,1.675
33.25,02JAN2000 09:15:00,553.112,553.112,25.77,25.714,119.0,23.0,553.112,1.667
33.3333,02JAN2000 09:20:00,515.991,515.991,25.743,25.671,119.0,23.0,515.991,1.574
33.4167,02JAN2000 09:25:00,502.618,502.619,25.715,25.641,119.0,23.0,502.618,1.548
33.5,02JAN2000 09:30:00,492.039,492.039,25.683,25.609,119.0,23.0,492.038,1.533
33.5833,02JAN2000 09:35:00,482.277,482.277,25.648,25.575,119.0,23.0,482.277,1.521
33.6667,02JAN2000 09:40:00,472.612,472.612,25.613,25.542,119.0,23.0,472.612,1.51
33.75,02JAN2000 09:45:00,461.626,461.626,25.578,25.509,119.0,23.0,461.626,1.494
33.8333,02JAN2000 09:50:00,450.415,450.415,25.544,25.476,119.0,23.0,450.414,1.477
33.9167,02JAN2000 09:55:00,439.053,439.053,25.51,25.444,119.0,23.0,439.052,1.458
34.0,02JAN2000 10:00:00,428.681,428.681,25.477,25.412,119.0,23.0,428.681,1.442
34.0833,02JAN2000 10:05:00,418.394,418.394,25.445,25.38,119.0,23.0,418.394,1.426
34.1667,02JAN2000 10:10:00,409.094,409.094,25.413,25.349,119.0,23.0,409.093,1.412
34.25,02JAN2000 10:15:00,398.799,398.799,25.381,25.317,119.0,23.0,398.798,1.395
34.3333,02JAN2000 10:20:00,389.368,389.368,25.349,25.286,119.0,23.0,389.368,1.379
34.4167,02JAN2000 10:25:00,394.975,394.975,25.316,25.256,119.0,23.0,394.975,1.415
34.5,02JAN2000 10:30:00,392.286,392.286,25.29,25.23,119.0,23.0,392.286,1.42
34.5833,02JAN2000 10:35:00,384.723,384.723,25.263,25.204,119.0,23.0,384.723,1.409
34.6667,02JAN2000 10:40:00,376.687,376.687,25.235,25.176,119.0,23.0,376.686,1.397
34.75,02JAN2000 10:45:00,347.454,347.454,25.212,25.141,119.0,23.0,347.454,1.305
34.8333,02JAN2000 10:50:00,367.747,367.747,25.17,25.12,119.0,23.0,367.747,1.401
34.9167,02JAN2000 10:55:00,334.643,334.643,25.148,25.079,119.0,23.0,334.643,1.295
35.0,02JAN2000 11:00:00,343.914,343.914,25.109,25.057,119.0,23.0,343.913,1.344
35.0833,02JAN2000 11:05:00,363.53,363.53,25.074,25.04,119.0,23.0,363.53,1.441
35.1667,02JAN2000 11:10:00,308.033,308.033,25.061,24.993,119.0,23.0,308.033,1.239
35.25,02JAN2000 11:15:00,338.551,338.551,25.021,24.982,119.0,23.0,338.551,1.365
35.3333,02JAN2000 11:20:00,297.299,297.299,25.006,24.947,119.0,23.0,297.299,1.231
35.4167,02JAN2000 11:25:00,286.079,286.079,25.013,24.878,119.0,23.0,286.079,1.177
35.5,02JAN2000 11:30:00,325.106,325.106,24.944,24.899,119.0,23.0,325.106,1.345
35.5833,02JAN2000 11:35:00,217.961,217.961,25.017,24.757,119.0,23.0,217.961,0.908
35.6667,02JAN2000 11:40:00,321.091,321.092,24.895,24.862,119.0,23.0,321.091,1.389
35.75,02JAN2000 11:45:00,236.052,236.052,24.906,24.796,119.0,23.0,236.051,1.013
35.8333,02JAN2000 11:50:00,292.898,292.898,24.804,24.781,119.0,23.0,292.898,1.281
35.9167,02JAN2000 11:55:00,271.996,271.996,24.762,24.692,119.0,23.0,271.995,1.237
36.0,02JAN2000 12:00:00,205.907,205.907,24.784,24.591,119.0,23.0,205.907,0.955
