time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
23.6667,01JAN2000 23:40:00,4395.801,4395.801,33.558,32.69,85.0,23.0,4395.786,4.909
23.75,01JAN2000 23:45:00,4369.736,4369.736,33.518,32.654,85.0,23.0,4369.72,4.898
23.8333,01JAN2000 23:50:00,4344.929,4344.929,33.48,32.62,85.0,23.0,4344.914,4.888
23.9167,01JAN2000 23:55:00,4321.078,4321.078,33.442,32.586,85.0,23.0,4321.062,4.879
24.0,02JAN2000 00:00:00,4297.992,4297.992,33.405,32.552,85.0,23.0,4297.974,4.87
24.0833,02JAN2000 00:05:00,4278.107,4278.107,33.375,32.526,85.0,23.0,4278.094,4.861
24.1667,02JAN2000 00:10:00,4260.101,4260.101,33.351,32.507,85.0,23.0,4260.09,4.856
24.25,02JAN2000 00:15:00,4243.28,4243.281,33.325,32.484,85.0,23.0,4243.272,4.846
24.3333,02JAN2000 00:20:00,4224.058,4224.058,33.295,32.456,85.0,23.0,4224.051,4.838
24.4167,02JAN2000 00:25:00,4202.583,4202.583,33.263,32.428,85.0,23.0,4202.577,4.829
24.5,02JAN2000 00:30:00,4181.139,4181.139,33.231,32.401,85.0,23.0,4181.134,4.819
24.5833,02JAN2000 00:35:00,4157.962,4157.962,33.198,32.373,85.0,23.0,4157.957,4.812
24.6667,02JAN2000 00:40:00,4137.074,4137.074,33.164,32.341,85.0,23.0,4137.069,4.8
24.75,02JAN2000 00:45:00,4114.66,4114.66,33.131,32.313,85.0,23.0,4114.655,4.793
24.8333,02JAN2000 00:50:00,4092.798,4092.798,33.098,32.283,85.0,23.0,4092.794,4.784
24.9167,02JAN2000 00:55:00,4071.31,4071.31,33.062,32.251,85.0,23.0,4071.306,4.775
25.0,02JAN2000 01:00:00,4048.624,4048.624,33.027,32.22,85.0,23.0,4048.62,4.765
25.0833,02JAN2000 01:05:00,4024.841,4024.841,32.99,32.187,85.0,23.0,4024.837,4.755
25.1667,02JAN2000 01:10:00,4000.506,4000.506,32.952,32.153,85.0,23.0,4000.502,4.744
25.25,02JAN2000 01:15:00,3976.432,3976.431,32.911,32.116,85.0,23.0,3976.428,4.732
25.3333,02JAN2000 01:20:00,3950.829,3950.829,32.87,32.08,85.0,23.0,3950.826,4.72
25.4167,02JAN2000 01:25:00,3924.403,3924.403,32.83,32.044,85.0,23.0,3924.399,4.712
25.5,02JAN2000 01:30:00,3899.414,3899.413,32.792,32.009,85.0,23.0,3899.41,4.7
25.5833,02JAN2000 01:35:00,3875.591,3875.591,32.754,31.975,85.0,23.0,3875.587,4.69
25.6667,02JAN2000 01:40:00,3854.044,3854.044,32.716,31.942,85.0,23.0,3854.042,4.678
25.75,02JAN2000 01:45:00,3831.999,3831.999,32.681,31.91,85.0,23.0,3831.997,4.668
25.8333,02JAN2000 01:50:00,3808.869,3808.868,32.648,31.881,85.0,23.0,3808.866,4.66
25.9167,02JAN2000 01:55:00,3789.747,3789.747,32.606,31.82,85.0,23.0,3789.745,4.651
26.0,02JAN2000 02:00:00,3767.274,3767.274,32.568,31.786,85.0,23.0,3767.272,4.642
26.0833,02JAN2000 02:05:00,3743.985,3743.986,32.53,31.753,85.0,23.0,3743.984,4.631
26.1667,02JAN2000 02:10:00,3717.436,3717.436,32.492,31.719,85.0,23.0,3717.434,4.621
26.25,02JAN2000 02:15:00,3693.134,3693.134,32.448,31.68,85.0,23.0,3693.132,4.608
26.3333,02JAN2000 02:20:00,3665.408,3665.408,32.403,31.64,85.0,23.0,3665.406,4.595
26.4167,02JAN2000 02:25:00,3634.257,3634.257,32.356,31.599,85.0,23.0,3634.255,4.579
26.5,02JAN2000 02:30:00,3602.681,3602.681,32.302,31.55,85.0,23.0,3602.679,4.566
26.5833,02JAN2000 02:35:00,3568.412,3568.412,32.246,31.501,85.0,23.0,3568.41,4.55
26.6667,02JAN2000 02:40:00,3532.359,3532.359,32.188,31.449,85.0,23.0,3532.357,4.533
26.75,02JAN2000 02:45:00,3494.344,3494.344,32.126,31.393,85.0,23.0,3494.342,4.515
26.8333,02JAN2000 02:50:00,3455.03,3455.03,32.059,31.334,85.0,23.0,3455.028,4.497
26.9167,02JAN2000 02:55:00,3413.22,3413.219,31.99,31.272,85.0,23.0,3413.218,4.476
27.0,02JAN2000 03:00:00,3369.565,3369.565,31.918,31.208,85.0,23.0,3369.564,4.455
27.0833,02JAN2000 03:05:00,3322.601,3322.602,31.844,31.142,85.0,23.0,3322.601,4.433
27.1667,02JAN2000 03:10:00,3276.118,3276.118,31.765,31.073,85.0,23.0,3276.116,4.407
27.25,02JAN2000 03:15:00,3228.177,3228.177,31.684,31.0,85.0,23.0,3228.176,4.383
27.3333,02JAN2000 03:20:00,3177.968,3177.969,31.599,30.924,85.0,23.0,3177.967,4.358
27.4167,02JAN2000 03:25:00,3127.88,3127.88,31.512,30.847,85.0,23.0,3127.879,4.333
27.5,02JAN2000 03:30:00,3076.532,3076.532,31.424,30.768,85.0,23.0,3076.531,4.307
27.5833,02JAN2000 03:35:00,3022.739,3022.739,31.335,30.622,85.0,23.0,3022.738,4.277
27.6667,02JAN2000 03:40:00,2969.715,2969.715,31.238,30.535,85.0,23.0,2969.714,4.251
27.75,02JAN2000 03:45:00,2914.944,2914.944,31.141,30.449,85.0,23.0,2914.942,4.223
27.8333,02JAN2000 03:50:00,2859.359,2859.359,31.042,30.361,85.0,23.0,2859.358,4.193
27.9167,02JAN2000 03:55:00,2802.943,2802.942,30.939,30.27,85.0,23.0,2802.942,4.164
28.0,02JAN2000 04:00:00,2746.165,2746.165,30.833,30.176,85.0,23.0,2746.164,4.134
28.0833,02JAN2000 04:05:00,2689.414,2689.414,30.722,30.075,85.0,23.0,2689.413,4.11
28.1667,02JAN2000 04:10:00,2630.508,2630.508,30.645,30.167,85.0,23.0,2630.507,4.077
28.25,02JAN2000 04:15:00,2579.381,2579.381,30.515,30.037,85.0,23.0,2579.381,4.064
28.3333,02JAN2000 04:20:00,2513.458,2513.458,30.392,29.924,85.0,23.0,2513.458,4.026
28.4167,02JAN2000 04:25:00,2450.789,2450.789,30.275,29.817,85.0,23.0,2450.788,3.989
28.5,02JAN2000 04:30:00,2389.727,2389.727,30.159,29.71,85.0,23.0,2389.726,3.952
28.5833,02JAN2000 04:35:00,2330.486,2330.486,30.046,29.606,85.0,23.0,2330.486,3.917
28.6667,02JAN2000 04:40:00,2272.429,2272.429,29.933,29.503,85.0,23.0,2272.428,3.881
28.75,02JAN2000 04:45:00,2215.31,2215.31,29.823,29.401,85.0,23.0,2215.309,3.845
28.8333,02JAN2000 04:50:00,2159.685,2159.685,29.715,29.303,85.0,23.0,2159.684,3.809
28.9167,02JAN2000 04:55:00,2104.549,2104.549,29.607,29.205,85.0,23.0,2104.549,3.772
29.0,02JAN2000 05:00:00,2050.01,2050.01,29.5,29.108,85.0,23.0,2050.01,3.734
29.0833,02JAN2000 05:05:00,1995.932,1995.932,29.394,29.012,85.0,23.0,1995.932,3.696
29.1667,02JAN2000 05:10:00,1942.743,1942.743,29.288,28.916,85.0,23.0,1942.742,3.658
29.25,02JAN2000 05:15:00,1890.331,1890.33,29.183,28.821,85.0,23.0,1890.33,3.62
29.3333,02JAN2000 05:20:00,1839.074,1839.074,29.079,28.727,85.0,23.0,1839.074,3.582
29.4167,02JAN2000 05:25:00,1788.925,1788.924,28.977,28.634,85.0,23.0,1788.924,3.543
29.5,02JAN2000 05:30:00,1740.183,1740.183,28.877,28.543,85.0,23.0,1740.182,3.505
29.5833,02JAN2000 05:35:00,1692.397,1692.397,28.779,28.454,85.0,23.0,1692.397,3.467
29.6667,02JAN2000 05:40:00,1645.615,1645.614,28.682,28.365,85.0,23.0,1645.614,3.429
29.75,02JAN2000 05:45:00,1599.889,1599.889,28.586,28.279,85.0,23.0,1599.888,3.39
29.8333,02JAN2000 05:50:00,1555.398,1555.398,28.493,28.194,85.0,23.0,1555.398,3.351
29.9167,02JAN2000 05:55:00,1512.158,1512.158,28.401,28.11,85.0,23.0,1512.158,3.313
30.0,02JAN2000 06:00:00,1469.988,1469.988,28.311,28.028,85.0,23.0,1469.987,3.276
30.0833,02JAN2000 06:05:00,1429.152,1429.152,28.223,27.947,85.0,23.0,1429.152,3.238
30.1667,02JAN2000 06:10:00,1389.526,1389.526,28.155,27.911,85.0,23.0,1389.525,3.196
30.25,02JAN2000 06:15:00,1352.663,1352.663,28.071,27.832,85.0,23.0,1352.663,3.163
30.3333,02JAN2000 06:20:00,1316.318,1316.318,27.99,27.757,85.0,23.0,1316.317,3.128
30.4167,02JAN2000 06:25:00,1280.718,1280.718,27.909,27.683,85.0,23.0,1280.717,3.092
30.5,02JAN2000 06:30:00,1245.854,1245.854,27.83,27.609,85.0,23.0,1245.853,3.057
30.5833,02JAN2000 06:35:00,1212.09,1212.09,27.752,27.537,85.0,23.0,1212.089,3.023
30.6667,02JAN2000 06:40:00,1179.682,1179.682,27.677,27.467,85.0,23.0,1179.682,2.989
30.75,02JAN2000 06:45:00,1148.663,1148.663,27.603,27.399,85.0,23.0,1148.663,2.957
30.8333,02JAN2000 06:50:00,1118.464,1118.464,27.531,27.331,85.0,23.0,1118.463,2.924
30.9167,02JAN2000 06:55:00,1089.167,1089.167,27.46,27.266,85.0,23.0,1089.166,2.893
31.0,02JAN2000 07:00:00,1060.898,1060.898,27.391,27.201,85.0,23.0,1060.898,2.861
31.0833,02JAN2000 07:05:00,1033.537,1033.537,27.324,27.139,85.0,23.0,1033.537,2.831
31.1667,02JAN2000 07:10:00,1007.294,1007.294,27.259,27.078,85.0,23.0,1007.293,2.801
31.25,02JAN2000 07:15:00,981.976,981.976,27.196,27.019,85.0,23.0,981.975,2.771
31.3333,02JAN2000 07:20:00,957.47,957.47,27.134,26.961,85.0,23.0,957.469,2.742
31.4167,02JAN2000 07:25:00,933.751,933.752,27.073,26.904,85.0,23.0,933.751,2.714
31.5,02JAN2000 07:30:00,910.796,910.796,27.014,26.848,85.0,23.0,910.795,2.685
31.5833,02JAN2000 07:35:00,888.541,888.541,26.957,26.795,85.0,23.0,888.541,2.658
31.6667,02JAN2000 07:40:00,866.9,866.899,26.9,26.742,85.0,23.0,866.899,2.63
31.75,02JAN2000 07:45:00,845.842,845.842,26.846,26.69,85.0,23.0,845.841,2.602
31.8333,02JAN2000 07:50:00,825.305,825.305,26.792,26.639,85.0,23.0,825.305,2.575
31.9167,02JAN2000 07:55:00,805.369,805.369,26.747,26.601,85.0,23.0,805.369,2.543
32.0,02JAN2000 08:00:00,786.086,786.086,26.695,26.551,85.0,23.0,786.086,2.517
32.0833,02JAN2000 08:05:00,767.349,767.349,26.643,26.502,85.0,23.0,767.348,2.492
32.1667,02JAN2000 08:10:00,749.037,749.037,26.593,26.454,85.0,23.0,749.036,2.466
32.25,02JAN2000 08:15:00,731.239,731.239,26.543,26.407,85.0,23.0,731.239,2.441
32.3333,02JAN2000 08:20:00,713.903,713.903,26.495,26.361,85.0,23.0,713.903,2.416
32.4167,02JAN2000 08:25:00,697.051,697.051,26.447,26.315,85.0,23.0,697.051,2.391
32.5,02JAN2000 08:30:00,680.745,680.745,26.399,26.269,85.0,23.0,680.745,2.367
32.5833,02JAN2000 08:35:00,664.884,664.884,26.352,26.224,85.0,23.0,664.883,2.344
32.6667,02JAN2000 08:40:00,649.729,649.729,26.305,26.177,85.0,23.0,649.729,2.322
32.75,02JAN2000 08:45:00,638.544,638.544,26.245,26.108,85.0,23.0,638.544,2.322
32.8333,02JAN2000 08:50:00,621.075,621.075,26.193,26.059,85.0,23.0,621.075,2.295
32.9167,02JAN2000 08:55:00,606.204,606.204,26.148,26.015,85.0,23.0,606.204,2.271
33.0,02JAN2000 09:00:00,592.28,592.28,26.105,25.974,85.0,23.0,592.28,2.249
33.0833,02JAN2000 09:05:00,578.899,578.899,26.063,25.933,85.0,23.0,578.899,2.228
33.1667,02JAN2000 09:10:00,566.31,566.31,26.021,25.893,85.0,23.0,566.31,2.209
33.25,02JAN2000 09:15:00,553.709,553.709,25.979,25.851,85.0,23.0,553.709,2.19
33.3333,02JAN2000 09:20:00,541.882,541.882,25.934,25.801,85.0,23.0,541.882,2.172
33.4167,02JAN2000 09:25:00,529.105,529.105,25.892,25.759,85.0,23.0,529.105,2.152
33.5,02JAN2000 09:30:00,517.091,517.091,25.851,25.719,85.0,23.0,517.091,2.132
33.5833,02JAN2000 09:35:00,505.582,505.582,25.81,25.678,85.0,23.0,505.582,2.114
33.6667,02JAN2000 09:40:00,494.474,494.474,25.77,25.637,85.0,23.0,494.474,2.097
33.75,02JAN2000 09:45:00,483.155,483.155,25.73,25.598,85.0,23.0,483.154,2.078
33.8333,02JAN2000 09:50:00,472.091,472.091,25.693,25.563,85.0,23.0,472.091,2.058
33.9167,02JAN2000 09:55:00,461.519,461.519,25.658,25.528,85.0,23.0,461.518,2.038
34.0,02JAN2000 10:00:00,451.178,451.178,25.623,25.495,85.0,23.0,451.177,2.018
34.0833,02JAN2000 10:05:00,441.117,441.117,25.588,25.462,85.0,23.0,441.117,1.999
34.1667,02JAN2000 10:10:00,431.269,431.269,25.554,25.429,85.0,23.0,431.269,1.98
34.25,02JAN2000 10:15:00,421.694,421.694,25.52,25.396,85.0,23.0,421.693,1.961
34.3333,02JAN2000 10:20:00,411.692,411.692,25.487,25.364,85.0,23.0,411.692,1.939
34.4167,02JAN2000 10:25:00,403.115,403.115,25.455,25.333,85.0,23.0,403.115,1.922
34.5,02JAN2000 10:30:00,394.311,394.311,25.424,25.303,85.0,23.0,394.311,1.903
34.5833,02JAN2000 10:35:00,385.727,385.727,25.393,25.274,85.0,23.0,385.727,1.884
34.6667,02JAN2000 10:40:00,377.386,377.386,25.363,25.246,85.0,23.0,377.386,1.866
34.75,02JAN2000 10:45:00,369.18,369.179,25.334,25.218,85.0,23.0,369.179,1.848
34.8333,02JAN2000 10:50:00,360.491,360.491,25.306,25.192,85.0,23.0,360.491,1.825
34.9167,02JAN2000 10:55:00,353.187,353.187,25.278,25.166,85.0,23.0,353.187,1.809
35.0,02JAN2000 11:00:00,345.664,345.664,25.25,25.14,85.0,23.0,345.664,1.792
35.0833,02JAN2000 11:05:00,338.302,338.302,25.222,25.114,85.0,23.0,338.302,1.775
35.1667,02JAN2000 11:10:00,331.134,331.134,25.195,25.089,85.0,23.0,331.134,1.758
35.25,02JAN2000 11:15:00,324.105,324.105,25.168,25.064,85.0,23.0,324.105,1.742
35.3333,02JAN2000 11:20:00,317.315,317.315,25.142,25.039,85.0,23.0,317.315,1.726
35.4167,02JAN2000 11:25:00,310.647,310.647,25.117,25.015,85.0,23.0,310.647,1.71
35.5,02JAN2000 11:30:00,304.281,304.281,25.092,24.992,85.0,23.0,304.281,1.695
35.5833,02JAN2000 11:35:00,298.206,298.206,25.068,24.97,85.0,23.0,298.206,1.68
35.6667,02JAN2000 11:40:00,292.206,292.206,25.045,24.948,85.0,23.0,292.206,1.664
35.75,02JAN2000 11:45:00,286.564,286.564,25.022,24.928,85.0,23.0,286.564,1.648
35.8333,02JAN2000 11:50:00,280.884,280.884,25.0,24.907,85.0,23.0,280.884,1.633
35.9167,02JAN2000 11:55:00,275.035,275.035,24.978,24.887,85.0,23.0,275.035,1.617
36.0,02JAN2000 12:00:00,270.112,270.112,24.957,24.867,85.0,23.0,270.112,1.605
36.0833,02JAN2000 12:05:00,265.073,265.073,24.937,24.848,85.0,23.0,265.072,1.591
36.1667,02JAN2000 12:10:00,259.99,259.99,24.917,24.83,85.0,23.0,259.989,1.581
36.25,02JAN2000 12:15:00,255.338,255.338,24.898,24.813,85.0,23.0,255.338,1.568
36.3333,02JAN2000 12:20:00,250.754,250.754,24.88,24.796,85.0,23.0,250.754,1.554
36.4167,02JAN2000 12:25:00,245.844,245.844,24.86,24.777,85.0,23.0,245.843,1.54
36.5,02JAN2000 12:30:00,240.936,240.936,24.84,24.759,85.0,23.0,240.936,1.525
36.5833,02JAN2000 12:35:00,236.221,236.221,24.821,24.742,85.0,23.0,236.221,1.511
36.6667,02JAN2000 12:40:00,231.699,231.699,24.803,24.725,85.0,23.0,231.699,1.497
36.75,02JAN2000 12:45:00,227.323,227.323,24.785,24.709,85.0,23.0,227.323,1.483
36.8333,02JAN2000 12:50:00,218.996,218.996,24.768,24.692,85.0,23.0,218.996,1.442
36.9167,02JAN2000 12:55:00,214.706,214.706,24.752,24.678,85.0,23.0,214.706,1.426
37.0,02JAN2000 13:00:00,210.273,210.273,24.736,24.663,85.0,23.0,210.272,1.41
37.0833,02JAN2000 13:05:00,205.873,205.873,24.719,24.648,85.0,23.0,205.873,1.393
37.1667,02JAN2000 13:10:00,201.578,201.578,24.703,24.633,85.0,23.0,201.578,1.377
37.25,02JAN2000 13:15:00,197.376,197.376,24.687,24.618,85.0,23.0,197.376,1.36
37.3333,02JAN2000 13:20:00,193.262,193.262,24.671,24.604,85.0,23.0,193.262,1.344
37.4167,02JAN2000 13:25:00,189.201,189.201,24.656,24.59,85.0,23.0,189.201,1.328
37.5,02JAN2000 13:30:00,185.208,185.208,24.641,24.576,85.0,23.0,185.207,1.312
37.5833,02JAN2000 13:35:00,181.251,181.251,24.626,24.563,85.0,23.0,181.251,1.296
37.6667,02JAN2000 13:40:00,177.356,177.356,24.611,24.55,85.0,23.0,177.356,1.279
37.75,02JAN2000 13:45:00,174.575,174.575,24.597,24.537,85.0,23.0,174.575,1.271
37.8333,02JAN2000 13:50:00,175.906,175.906,24.583,24.525,85.0,23.0,175.906,1.293
37.9167,02JAN2000 13:55:00,172.605,172.605,24.571,24.515,85.0,23.0,172.605,1.278
38.0,02JAN2000 14:00:00,169.598,169.598,24.557,24.502,85.0,23.0,169.597,1.267
38.0833,02JAN2000 14:05:00,166.46,166.46,24.541,24.487,85.0,23.0,166.46,1.256
38.1667,02JAN2000 14:10:00,163.212,163.212,24.525,24.471,85.0,23.0,163.212,1.244
38.25,02JAN2000 14:15:00,159.944,159.944,24.508,24.455,85.0,23.0,159.944,1.233
38.3333,02JAN2000 14:20:00,156.722,156.722,24.491,24.439,85.0,23.0,156.721,1.221
38.4167,02JAN2000 14:25:00,153.532,153.532,24.474,24.422,85.0,23.0,153.532,1.21
38.5,02JAN2000 14:30:00,150.373,150.373,24.456,24.406,85.0,23.0,150.373,1.199
38.5833,02JAN2000 14:35:00,147.258,147.258,24.439,24.389,85.0,23.0,147.258,1.188
38.6667,02JAN2000 14:40:00,144.122,144.122,24.421,24.372,85.0,23.0,144.122,1.177
38.75,02JAN2000 14:45:00,140.966,140.966,24.403,24.354,85.0,23.0,140.966,1.166
38.8333,02JAN2000 14:50:00,137.895,137.895,24.385,24.337,85.0,23.0,137.895,1.155
38.9167,02JAN2000 14:55:00,141.909,141.909,24.365,24.32,85.0,23.0,141.909,1.204
39.0,02JAN2000 15:00:00,131.691,131.691,24.347,24.3,85.0,23.0,131.691,1.133
39.0833,02JAN2000 15:05:00,129.355,129.355,24.33,24.283,85.0,23.0,129.355,1.128
39.1667,02JAN2000 15:10:00,125.539,125.539,24.31,24.264,85.0,23.0,125.539,1.11
39.25,02JAN2000 15:15:00,116.841,116.841,24.293,24.248,85.0,23.0,116.841,1.047
39.3333,02JAN2000 15:20:00,119.55,119.55,24.273,24.228,85.0,23.0,119.549,1.088
39.4167,02JAN2000 15:25:00,115.926,115.926,24.257,24.213,85.0,23.0,115.926,1.068
39.5,02JAN2000 15:30:00,108.583,108.583,24.238,24.196,85.0,23.0,108.583,1.015
39.5833,02JAN2000 15:35:00,112.813,112.813,24.219,24.178,85.0,23.0,112.813,1.07
39.6667,02JAN2000 15:40:00,114.039,114.039,24.201,24.162,85.0,23.0,114.038,1.097
39.75,02JAN2000 15:45:00,107.008,107.008,24.183,24.144,85.0,23.0,107.007,1.045
39.8333,02JAN2000 15:50:00,106.759,106.759,24.165,24.127,85.0,23.0,106.758,1.058
39.9167,02JAN2000 15:55:00,105.529,105.529,24.147,24.111,85.0,23.0,105.529,1.062
40.0,02JAN2000 16:00:00,93.973,93.973,24.131,24.093,85.0,23.0,93.973,0.961
40.0833,02JAN2000 16:05:00,91.386,91.386,24.113,24.075,85.0,23.0,91.386,0.95
40.1667,02JAN2000 16:10:00,91.866,91.866,24.095,24.059,85.0,23.0,91.866,0.969
40.25,02JAN2000 16:15:00,89.935,89.935,24.078,24.044,85.0,23.0,89.935,0.962
40.3333,02JAN2000 16:20:00,87.176,87.176,24.058,24.025,85.0,23.0,87.176,0.949
40.4167,02JAN2000 16:25:00,83.917,83.917,24.04,24.006,85.0,23.0,83.917,0.932
40.5,02JAN2000 16:30:00,82.802,82.802,24.024,23.992,85.0,23.0,82.802,0.932
40.5833,02JAN2000 16:35:00,79.359,79.359,24.008,23.976,85.0,23.0,79.359,0.908
40.6667,02JAN2000 16:40:00,78.278,78.278,23.992,23.962,85.0,23.0,78.278,0.91
40.75,02JAN2000 16:45:00,75.23,75.23,23.975,23.946,85.0,23.0,75.23,0.889
40.8333,02JAN2000 16:50:00,72.828,72.828,23.956,23.929,85.0,23.0,72.828,0.877
40.9167,02JAN2000 16:55:00,70.557,70.557,23.938,23.911,85.0,23.0,70.557,0.865
41.0,02JAN2000 17:00:00,68.365,68.365,23.921,23.895,85.0,23.0,68.364,0.854
41.0833,02JAN2000 17:05:00,66.258,66.258,23.904,23.878,85.0,23.0,66.258,0.843
41.1667,02JAN2000 17:10:00,64.214,64.214,23.887,23.862,85.0,23.0,64.214,0.832
41.25,02JAN2000 17:15:00,62.251,62.251,23.87,23.846,85.0,23.0,62.251,0.821
41.3333,02JAN2000 17:20:00,60.399,60.399,23.854,23.83,85.0,23.0,60.399,0.811
41.4167,02JAN2000 17:25:00,58.613,58.613,23.839,23.815,85.0,23.0,58.613,0.801
41.5,02JAN2000 17:30:00,56.881,56.881,23.824,23.801,85.0,23.0,56.881,0.792
41.5833,02JAN2000 17:35:00,55.168,55.168,23.808,23.786,85.0,23.0,55.168,0.782
41.6667,02JAN2000 17:40:00,53.482,53.482,23.793,23.771,85.0,23.0,53.481,0.772
41.75,02JAN2000 17:45:00,51.868,51.868,23.778,23.757,85.0,23.0,51.868,0.763
41.8333,02JAN2000 17:50:00,50.297,50.297,23.764,23.743,85.0,23.0,50.297,0.753
41.9167,02JAN2000 17:55:00,48.763,48.763,23.749,23.729,85.0,23.0,48.763,0.744
42.0,02JAN2000 18:00:00,47.315,47.315,23.735,23.716,85.0,23.0,47.314,0.735
42.0833,02JAN2000 18:05:00,45.898,45.898,23.722,23.702,85.0,23.0,45.898,0.726
42.1667,02JAN2000 18:10:00,44.706,44.706,23.708,23.689,85.0,23.0,44.706,0.721
42.25,02JAN2000 18:15:00,43.118,43.118,23.694,23.676,85.0,23.0,43.117,0.708
42.3333,02JAN2000 18:20:00,41.809,41.809,23.681,23.663,85.0,23.0,41.809,0.7
42.4167,02JAN2000 18:25:00,40.521,40.521,23.668,23.651,85.0,23.0,40.521,0.691
42.5,02JAN2000 18:30:00,39.284,39.284,23.655,23.639,85.0,23.0,39.284,0.682
42.5833,02JAN2000 18:35:00,38.122,38.122,23.643,23.627,85.0,23.0,38.122,0.674
42.6667,02JAN2000 18:40:00,36.947,36.947,23.63,23.615,85.0,23.0,36.947,0.665
42.75,02JAN2000 18:45:00,35.81,35.81,23.618,23.603,85.0,23.0,35.81,0.656
42.8333,02JAN2000 18:50:00,34.709,34.709,23.606,23.592,85.0,23.0,34.708,0.647
42.9167,02JAN2000 18:55:00,33.583,33.583,23.594,23.581,85.0,23.0,33.582,0.637
43.0,02JAN2000 19:00:00,32.599,32.599,23.583,23.571,85.0,23.0,32.598,0.629
43.0833,02JAN2000 19:05:00,31.646,31.646,23.573,23.56,85.0,23.0,31.645,0.62
43.1667,02JAN2000 19:10:00,30.72,30.72,23.562,23.55,85.0,23.0,30.72,0.611
43.25,02JAN2000 19:15:00,29.822,29.822,23.552,23.541,85.0,23.0,29.822,0.603
43.3333,02JAN2000 19:20:00,28.954,28.954,23.542,23.531,85.0,23.0,28.954,0.594
43.4167,02JAN2000 19:25:00,28.115,28.115,23.532,23.521,85.0,23.0,28.115,0.586
43.5,02JAN2000 19:30:00,27.307,27.307,23.522,23.512,85.0,23.0,27.307,0.578
43.5833,02JAN2000 19:35:00,26.434,26.434,23.514,23.501,85.0,23.0,26.434,0.566
43.6667,02JAN2000 19:40:00,25.541,25.541,23.504,23.491,85.0,23.0,25.541,0.555
43.75,02JAN2000 19:45:00,24.97,24.97,23.495,23.483,85.0,23.0,24.969,0.551
43.8333,02JAN2000 19:50:00,24.275,24.275,23.486,23.474,85.0,23.0,24.274,0.544
43.9167,02JAN2000 19:55:00,23.538,23.538,23.477,23.466,85.0,23.0,23.538,0.535
44.0,02JAN2000 20:00:00,22.879,22.879,23.468,23.457,85.0,23.0,22.879,0.527
44.0833,02JAN2000 20:05:00,22.234,22.234,23.459,23.449,85.0,23.0,22.234,0.519
44.1667,02JAN2000 20:10:00,21.596,21.596,23.45,23.441,85.0,23.0,21.596,0.511
44.25,02JAN2000 20:15:00,20.98,20.98,23.442,23.433,85.0,23.0,20.98,0.504
44.3333,02JAN2000 20:20:00,20.394,20.394,23.434,23.424,85.0,23.0,20.394,0.496
44.4167,02JAN2000 20:25:00,19.769,19.769,23.426,23.417,85.0,23.0,19.769,0.487
44.5,02JAN2000 20:30:00,19.202,19.202,23.417,23.409,85.0,23.0,19.202,0.479
44.5833,02JAN2000 20:35:00,18.692,18.692,23.41,23.401,85.0,23.0,18.691,0.473
44.6667,02JAN2000 20:40:00,18.109,18.109,23.402,23.394,85.0,23.0,18.109,0.464
44.75,02JAN2000 20:45:00,17.633,17.633,23.395,23.387,85.0,23.0,17.633,0.457
44.8333,02JAN2000 20:50:00,17.099,17.099,23.388,23.38,85.0,23.0,17.099,0.449
44.9167,02JAN2000 20:55:00,16.64,16.64,23.381,23.373,85.0,23.0,16.64,0.442
45.0,02JAN2000 21:00:00,16.183,16.183,23.374,23.367,85.0,23.0,16.183,0.435
45.0833,02JAN2000 21:05:00,15.736,15.736,23.367,23.361,85.0,23.0,15.736,0.427
45.1667,02JAN2000 21:10:00,15.329,15.329,23.361,23.355,85.0,23.0,15.329,0.421
45.25,02JAN2000 21:15:00,14.851,14.851,23.355,23.348,85.0,23.0,14.851,0.413
45.3333,02JAN2000 21:20:00,14.455,14.455,23.348,23.343,85.0,23.0,14.455,0.406
45.4167,02JAN2000 21:25:00,14.059,14.059,23.342,23.337,85.0,23.0,14.059,0.399
45.5,02JAN2000 21:30:00,13.674,13.674,23.336,23.331,85.0,23.0,13.674,0.393
45.5833,02JAN2000 21:35:00,13.318,13.318,23.331,23.326,85.0,23.0,13.318,0.386
45.6667,02JAN2000 21:40:00,12.968,12.968,23.325,23.321,85.0,23.0,12.968,0.38
45.75,02JAN2000 21:45:00,12.649,12.649,23.319,23.319,85.0,23.0,12.649,0.375
45.8333,02JAN2000 21:50:00,12.35,12.35,23.316,23.311,85.0,23.0,12.349,0.369
45.9167,02JAN2000 21:55:00,12.105,12.105,23.31,23.309,85.0,23.0,12.105,0.365
46.0,02JAN2000 22:00:00,11.653,11.653,23.307,23.303,85.0,23.0,11.653,0.354
46.0833,02JAN2000 22:05:00,11.369,11.369,23.303,23.298,85.0,23.0,11.369,0.349
46.1667,02JAN2000 22:10:00,11.194,11.194,23.297,23.297,85.0,23.0,11.194,0.346
46.25,02JAN2000 22:15:00,10.954,10.954,23.292,23.295,85.0,23.0,10.954,0.342
46.3333,02JAN2000 22:20:00,10.662,10.662,23.289,23.29,85.0,23.0,10.662,0.335
46.4167,02JAN2000 22:25:00,10.283,10.283,23.284,23.286,85.0,23.0,10.283,0.326
46.5,02JAN2000 22:30:00,9.95,9.95,23.281,23.28,85.0,23.0,9.95,0.318
